seqname,source,feature,start,end,score,strand,frame,CCDS,basic,ccds_id,cds_end_NF,cds_start_NF,exon_id,exon_number,exon_version,gene_biotype,gene_id,gene_name,gene_source,gene_version,mRNA_end_NF,mRNA_start_NF,protein_id,protein_version,seleno,transcript_biotype,transcript_id,transcript_name,transcript_source,transcript_support_level,transcript_version
1,havana,transcript,827667,841738,.,+,.,,,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000441765,LINC01128-204,havana,2,5
1,havana,exon,827667,827775,.,+,.,,,,,,ENSE00001711288,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000441765,LINC01128-204,havana,2,5
1,havana,exon,829003,829104,.,+,.,,,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000441765,LINC01128-204,havana,2,5
1,havana,exon,841200,841738,.,+,.,,,,,,ENSE00001736174,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000441765,LINC01128-204,havana,2,5
1,havana,transcript,827669,851998,.,+,.,,1,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609139,LINC01128-210,havana,3,5
1,havana,exon,827669,827775,.,+,.,,1,,,,ENSE00003703633,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609139,LINC01128-210,havana,3,5
1,havana,exon,829003,829104,.,+,.,,1,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609139,LINC01128-210,havana,3,5
1,havana,exon,841200,841373,.,+,.,,1,,,,ENSE00003711186,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609139,LINC01128-210,havana,3,5
1,havana,exon,851927,851998,.,+,.,,1,,,,ENSE00003705678,4,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609139,LINC01128-210,havana,3,5
1,havana,transcript,827673,853626,.,+,.,,1,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,exon,827673,827775,.,+,.,,1,,,,ENSE00001671329,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,exon,829003,829104,.,+,.,,1,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,exon,847654,847806,.,+,.,,1,,,,ENSE00001688192,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,exon,851927,852110,.,+,.,,1,,,,ENSE00001678509,4,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,exon,852671,852766,.,+,.,,1,,,,ENSE00001778823,5,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,exon,853391,853626,.,+,.,,1,,,,ENSE00001775761,6,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000449005,LINC01128-207,havana,1,5
1,havana,transcript,827699,852766,.,+,.,,,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000416570,LINC01128-202,havana,3,5
1,havana,exon,827699,827775,.,+,.,,,,,,ENSE00001546816,1,2,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000416570,LINC01128-202,havana,3,5
1,havana,exon,829003,829104,.,+,.,,,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000416570,LINC01128-202,havana,3,5
1,havana,exon,847654,847806,.,+,.,,,,,,ENSE00001688192,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000416570,LINC01128-202,havana,3,5
1,havana,exon,851927,852110,.,+,.,,,,,,ENSE00001678509,4,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000416570,LINC01128-202,havana,3,5
1,havana,exon,852671,852766,.,+,.,,,,,,ENSE00001778823,5,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000416570,LINC01128-202,havana,3,5
1,havana,transcript,827700,853522,.,+,.,,,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000623070,LINC01128-213,havana,4,3
1,havana,exon,827700,827775,.,+,.,,,,,,ENSE00003755469,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000623070,LINC01128-213,havana,4,3
1,havana,exon,829003,829104,.,+,.,,,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000623070,LINC01128-213,havana,4,3
1,havana,exon,851927,852110,.,+,.,,,,,,ENSE00001678509,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000623070,LINC01128-213,havana,4,3
1,havana,exon,853391,853522,.,+,.,,,,,,ENSE00003759891,4,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000623070,LINC01128-213,havana,4,3
1,havana,transcript,827721,852090,.,+,.,,,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,exon,827721,827775,.,+,.,,,,,,ENSE00003756724,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,exon,829003,829104,.,+,.,,,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,exon,847654,847806,.,+,.,,,,,,ENSE00001688192,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,exon,849484,849602,.,+,.,,,,,,ENSE00003702545,4,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,exon,850178,850351,.,+,.,,,,,,ENSE00003707380,5,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,exon,851927,852090,.,+,.,,,,,,ENSE00003757425,6,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000609009,LINC01128-209,havana,5,5
1,havana,transcript,827821,852515,.,+,.,,,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000622921,LINC01128-212,havana,5,1
1,havana,exon,827821,827853,.,+,.,,,,,,ENSE00003759911,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000622921,LINC01128-212,havana,5,1
1,havana,exon,829003,829104,.,+,.,,,,,,ENSE00001656290,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000622921,LINC01128-212,havana,5,1
1,havana,exon,851927,852515,.,+,.,,,,,,ENSE00003757634,3,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000622921,LINC01128-212,havana,5,1
1,havana,transcript,831605,842020,.,+,.,,1,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000415295,LINC01128-201,havana,1,1
1,havana,exon,831605,831677,.,+,.,,1,,,,ENSE00001802996,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000415295,LINC01128-201,havana,1,1
1,havana,exon,841200,842020,.,+,.,,1,,,,ENSE00001614719,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,lincRNA,ENST00000415295,LINC01128-201,havana,1,1
1,havana,transcript,851348,852752,.,+,.,,,,,,,,,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,retained_intron,ENST00000425657,LINC01128-203,havana,3,1
1,havana,exon,851348,852110,.,+,.,,,,,,ENSE00001622987,1,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,retained_intron,ENST00000425657,LINC01128-203,havana,3,1
1,havana,exon,852671,852752,.,+,.,,,,,,ENSE00001729954,2,1,processed_transcript,ENSG00000228794,LINC01128,havana,8,,,,,,retained_intron,ENST00000425657,LINC01128-203,havana,3,1
1,havana,gene,826206,827522,.,-,.,,,,,,,,,lincRNA,ENSG00000225880,LINC00115,havana,5,,,,,,,,,,,
1,havana,transcript,826206,827522,.,-,.,,1,,,,,,,lincRNA,ENSG00000225880,LINC00115,havana,5,,,,,,lincRNA,ENST00000473798,LINC00115-201,havana,NA,1
1,havana,exon,826206,827522,.,-,.,,1,,,,ENSE00001890287,1,1,lincRNA,ENSG00000225880,LINC00115,havana,5,,,,,,lincRNA,ENST00000473798,LINC00115-201,havana,NA,1
1,havana,gene,868071,876903,.,-,.,,,,,,,,,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,,,,,,
1,havana,transcript,868071,876903,.,-,.,,1,,,,,,,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000446136,FAM41C-203,havana,1,1
1,havana,exon,876746,876903,.,-,.,,1,,,,ENSE00001767181,1,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000446136,FAM41C-203,havana,1,1
1,havana,exon,874112,875155,.,-,.,,1,,,,ENSE00001733976,2,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000446136,FAM41C-203,havana,1,1
1,havana,exon,868071,868675,.,-,.,,1,,,,ENSE00001645595,3,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000446136,FAM41C-203,havana,1,1
1,havana,transcript,868240,870201,.,-,.,,1,,,,,,,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000432963,FAM41C-202,havana,2,1
1,havana,exon,870086,870201,.,-,.,,1,,,,ENSE00001791782,1,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000432963,FAM41C-202,havana,2,1
1,havana,exon,869528,869575,.,-,.,,1,,,,ENSE00001605362,2,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000432963,FAM41C-202,havana,2,1
1,havana,exon,868627,868675,.,-,.,,1,,,,ENSE00001649469,3,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000432963,FAM41C-202,havana,2,1
1,havana,exon,868240,868530,.,-,.,,1,,,,ENSE00001759635,4,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000432963,FAM41C-202,havana,2,1
1,havana,transcript,868403,876802,.,-,.,,,,,,,,,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000427857,FAM41C-201,havana,3,1
1,havana,exon,876746,876802,.,-,.,,,,,,ENSE00001790000,1,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000427857,FAM41C-201,havana,3,1
1,havana,exon,875040,875155,.,-,.,,,,,,ENSE00001634033,2,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000427857,FAM41C-201,havana,3,1
1,havana,exon,868403,868675,.,-,.,,,,,,ENSE00001640201,3,1,lincRNA,ENSG00000230368,FAM41C,havana,2,,,,,,lincRNA,ENST00000427857,FAM41C-201,havana,3,1
1,havana,gene,873292,874349,.,+,.,,,,,,,,,unprocessed_pseudogene,ENSG00000234711,TUBB8P11,havana,1,,,,,,,,,,,
1,havana,transcript,873292,874349,.,+,.,,1,,,,,,,unprocessed_pseudogene,ENSG00000234711,TUBB8P11,havana,1,,,,,,unprocessed_pseudogene,ENST00000415481,TUBB8P11-201,havana,NA,1
1,havana,exon,873292,874349,.,+,.,,1,,,,ENSE00001714024,1,1,unprocessed_pseudogene,ENSG00000234711,TUBB8P11,havana,1,,,,,,unprocessed_pseudogene,ENST00000415481,TUBB8P11-201,havana,NA,1
1,havana,gene,874529,877234,.,-,.,,,,,,,,,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,,,,,,
1,havana,transcript,874529,877234,.,-,.,,1,,,,,,,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,transcribed_unprocessed_pseudogene,ENST00000635557,AL669831.6-201,havana,NA,1
1,havana,exon,876755,877234,.,-,.,,1,,,,ENSE00003787915,1,1,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,transcribed_unprocessed_pseudogene,ENST00000635557,AL669831.6-201,havana,NA,1
1,havana,exon,876527,876611,.,-,.,,1,,,,ENSE00003787110,2,1,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,transcribed_unprocessed_pseudogene,ENST00000635557,AL669831.6-201,havana,NA,1
1,havana,exon,875526,875625,.,-,.,,1,,,,ENSE00003789437,3,1,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,transcribed_unprocessed_pseudogene,ENST00000635557,AL669831.6-201,havana,NA,1
1,havana,exon,875047,875155,.,-,.,,1,,,,ENSE00003784027,4,1,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,transcribed_unprocessed_pseudogene,ENST00000635557,AL669831.6-201,havana,NA,1
1,havana,exon,874529,874591,.,-,.,,1,,,,ENSE00003785766,5,1,transcribed_unprocessed_pseudogene,ENSG00000283040,AL669831.6,havana,1,,,,,,transcribed_unprocessed_pseudogene,ENST00000635557,AL669831.6-201,havana,NA,1
1,havana,gene,904834,915976,.,+,.,,,,,,,,,lincRNA,ENSG00000272438,AL645608.7,havana,1,,,,,,,,,,,
1,havana,transcript,904834,915976,.,+,.,,1,,,,,,,lincRNA,ENSG00000272438,AL645608.7,havana,1,,,,,,lincRNA,ENST00000607769,AL645608.7-201,havana,4,1
1,havana,exon,904834,904957,.,+,.,,1,,,,ENSE00003700027,1,1,lincRNA,ENSG00000272438,AL645608.7,havana,1,,,,,,lincRNA,ENST00000607769,AL645608.7-201,havana,4,1
1,havana,exon,915750,915976,.,+,.,,1,,,,ENSE00003696845,2,1,lincRNA,ENSG00000272438,AL645608.7,havana,1,,,,,,lincRNA,ENST00000607769,AL645608.7-201,havana,4,1
1,havana,gene,911435,914948,.,+,.,,,,,,,,,lincRNA,ENSG00000230699,AL645608.3,havana,2,,,,,,,,,,,
1,havana,transcript,911435,914948,.,+,.,,1,,,,,,,lincRNA,ENSG00000230699,AL645608.3,havana,2,,,,,,lincRNA,ENST00000448179,AL645608.3-201,havana,2,1
1,havana,exon,911435,911473,.,+,.,,1,,,,ENSE00001656547,1,1,lincRNA,ENSG00000230699,AL645608.3,havana,2,,,,,,lincRNA,ENST00000448179,AL645608.3-201,havana,2,1
1,havana,exon,911945,914948,.,+,.,,1,,,,ENSE00001646341,2,1,lincRNA,ENSG00000230699,AL645608.3,havana,2,,,,,,lincRNA,ENST00000448179,AL645608.3-201,havana,2,1
1,havana,gene,914171,914971,.,+,.,,,,,,,,,lincRNA,ENSG00000241180,AL645608.5,havana,1,,,,,,,,,,,
1,havana,transcript,914171,914971,.,+,.,,1,,,,,,,lincRNA,ENSG00000241180,AL645608.5,havana,1,,,,,,lincRNA,ENST00000398216,AL645608.5-201,havana,3,2
1,havana,exon,914171,914444,.,+,.,,1,,,,ENSE00001653359,1,1,lincRNA,ENSG00000241180,AL645608.5,havana,1,,,,,,lincRNA,ENST00000398216,AL645608.5-201,havana,3,2
1,havana,exon,914803,914971,.,+,.,,1,,,,ENSE00001670060,2,1,lincRNA,ENSG00000241180,AL645608.5,havana,1,,,,,,lincRNA,ENST00000398216,AL645608.5-201,havana,3,2
1,havana,gene,916865,921016,.,-,.,,,,,,,,,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,,,,,,
1,havana,transcript,916865,921016,.,-,.,,,,,,,,,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,retained_intron,ENST00000609207,AL645608.1-201,havana,NA,1
1,havana,exon,916865,921016,.,-,.,,,,,,ENSE00003706193,1,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,retained_intron,ENST00000609207,AL645608.1-201,havana,NA,1
1,havana,transcript,916870,919692,.,-,.,,1,,,,,,,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,lincRNA,ENST00000417705,AL645608.1-202,havana,3,1
1,havana,exon,919335,919692,.,-,.,,1,,,,ENSE00001655884,1,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,lincRNA,ENST00000417705,AL645608.1-202,havana,3,1
1,havana,exon,918825,918915,.,-,.,,1,,,,ENSE00001739486,2,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,lincRNA,ENST00000417705,AL645608.1-202,havana,3,1
1,havana,exon,918022,918110,.,-,.,,1,,,,ENSE00001702311,3,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,lincRNA,ENST00000417705,AL645608.1-202,havana,3,1
1,havana,exon,916870,917720,.,-,.,,1,,,,ENSE00001764582,4,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,lincRNA,ENST00000417705,AL645608.1-202,havana,3,1
1,havana,transcript,917370,918534,.,-,.,,,,,,,,,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,retained_intron,ENST00000432961,AL645608.1-203,havana,2,1
1,havana,exon,918022,918534,.,-,.,,,,,,ENSE00001613756,1,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,retained_intron,ENST00000432961,AL645608.1-203,havana,2,1
1,havana,exon,917370,917486,.,-,.,,,,,,ENSE00001697161,2,1,lincRNA,ENSG00000223764,AL645608.1,havana,2,,,,,,retained_intron,ENST00000432961,AL645608.1-203,havana,2,1
1,ensembl_havana,gene,923928,944581,.,+,.,,,,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,,,,,,
1,havana,transcript,923928,939291,.,+,.,,,,1,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,923928,924948,.,+,.,,,,1,,ENSE00001637883,1,2,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,924432,924948,.,+,0,,,,1,,,1,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,start_codon,924432,924434,.,+,0,,,,1,,,1,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,925922,926013,.,+,.,,,,1,,ENSE00003794726,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,925922,926013,.,+,2,,,,1,,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,930155,930336,.,+,.,,,,1,,ENSE00002727207,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,930155,930336,.,+,0,,,,1,,,3,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,931039,931089,.,+,.,,,,1,,ENSE00002696520,4,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,931039,931089,.,+,1,,,,1,,,4,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,935772,935896,.,+,.,,,,1,,ENSE00002703998,5,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,935772,935896,.,+,1,,,,1,,,5,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,939040,939129,.,+,.,,,,1,,ENSE00002686739,6,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,939040,939129,.,+,2,,,,1,,,6,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,exon,939275,939291,.,+,.,,,,1,,ENSE00001608769,7,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,CDS,939275,939291,.,+,2,,,,1,,,7,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000411579,2,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,five_prime_utr,923928,924431,.,+,.,,,,1,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000420190,SAMD11-203,havana,3,6
1,havana,transcript,925150,935793,.,+,.,,,,1,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,exon,925150,925189,.,+,.,,,,1,,ENSE00001481182,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,exon,925922,926013,.,+,.,,,,1,,ENSE00001763717,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,CDS,925942,926013,.,+,0,,,,1,,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000393181,1,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,start_codon,925942,925944,.,+,0,,,,1,,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,exon,930155,930336,.,+,.,,,,1,,ENSE00002727207,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,CDS,930155,930336,.,+,0,,,,1,,,3,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000393181,1,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,exon,931039,931089,.,+,.,,,,1,,ENSE00002696520,4,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,CDS,931039,931089,.,+,1,,,,1,,,4,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000393181,1,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,exon,935772,935793,.,+,.,,,,1,,ENSE00001631320,5,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,CDS,935772,935793,.,+,1,,,,1,,,5,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,ENSP00000393181,1,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,five_prime_utr,925150,925189,.,+,.,,,,1,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,five_prime_utr,925922,925941,.,+,.,,,,1,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,1,,,,,protein_coding,ENST00000437963,SAMD11-204,havana,5,5
1,havana,transcript,925738,944575,.,+,.,1,1,CCDS2,,,,,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,925738,925800,.,+,.,1,1,CCDS2,,,ENSE00001864899,1,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,925922,926013,.,+,.,1,1,CCDS2,,,ENSE00001763717,2,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,CDS,925942,926013,.,+,0,1,1,CCDS2,,,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,ENSP00000342313,3,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,start_codon,925942,925944,.,+,0,1,1,CCDS2,,,,2,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,930155,930336,.,+,.,1,1,CCDS2,,,ENSE00002727207,3,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,CDS,930155,930336,.,+,0,1,1,CCDS2,,,,3,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,ENSP00000342313,3,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,931039,931089,.,+,.,1,1,CCDS2,,,ENSE00002696520,4,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,CDS,931039,931089,.,+,1,1,1,CCDS2,,,,4,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,ENSP00000342313,3,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,935772,935896,.,+,.,1,1,CCDS2,,,ENSE00002703998,5,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,CDS,935772,935896,.,+,1,1,1,CCDS2,,,,5,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,ENSP00000342313,3,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,939040,939129,.,+,.,1,1,CCDS2,,,ENSE00002686739,6,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,CDS,939040,939129,.,+,2,1,1,CCDS2,,,,6,,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,ENSP00000342313,3,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
1,havana,exon,939275,939460,.,+,.,1,1,CCDS2,,,ENSE00002715021,7,1,protein_coding,ENSG00000187634,SAMD11,ensembl_havana,11,,,,,,protein_coding,ENST00000342066,SAMD11-202,havana,5,7
